episode_hash,split,manifest_task,relative_path,span_index,start_idx,end_idx,duration_sec,text_normalized
69b4b97f671bfb1f5254e223,train,packaging_crafts,full/human/mecka/ab/69b4b97f671bfb1f5254e223.zarr,0,0,153,5.1,arrange craft materials on the table
69b4b97f671bfb1f5254e223,train,packaging_crafts,full/human/mecka/ab/69b4b97f671bfb1f5254e223.zarr,1,153,915,25.4,assemble yellow flower with green stem
69b4b97f671bfb1f5254e223,train,packaging_crafts,full/human/mecka/ab/69b4b97f671bfb1f5254e223.zarr,2,915,1590,22.5,place flower on card and into bag
69b4b97f671bfb1f5254e223,train,packaging_crafts,full/human/mecka/ab/69b4b97f671bfb1f5254e223.zarr,3,1590,2457,28.9,pick up and assemble blue and red flower
69b4bfcc74ac87c55e05aa9e,train,chopping_garlic,full/human/mecka/30/69b4bfcc74ac87c55e05aa9e.zarr,0,0,810,27.0,chop ginger on wooden board
69b4bfcc74ac87c55e05aa9e,train,chopping_garlic,full/human/mecka/30/69b4bfcc74ac87c55e05aa9e.zarr,1,810,1650,28.0,finely chop ginger with knife
69b4bfcc74ac87c55e05aa9e,train,chopping_garlic,full/human/mecka/30/69b4bfcc74ac87c55e05aa9e.zarr,2,1650,2391,24.7,continue mincing ginger on wooden board
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,0,0,120,4.0,"spread shorts on table, pick up iron from table"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,1,120,660,18.0,iron front side of shorts
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,2,660,750,3.0,flip shorts over
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,3,750,1560,27.0,"iron back side of shorts, place iron on table"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,4,1560,1710,5.0,"adjust iron on table, fold shorts"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,5,1710,1950,8.0,"pick up plastic bag from table, place folded shorts into plastic bag"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,6,1950,2100,5.0,"pick up cardboard box from stack, place on table"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,7,2100,2190,3.0,open cardboard box
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,8,2190,2268,2.6,"flip open cardboard box, pick up plastic bag with folded shorts from table"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,9,2268,2370,3.4,"place plastic bag with folded shorts in box, flip to close"
69b4cec112a6cbd534b5ba8e,train,packing_clothes,full/human/mecka/47/69b4cec112a6cbd534b5ba8e.zarr,10,2370,2499,4.3,close lid of cardboard box
69b4d0542e0e1cd2280ed428,train,repairing_computers,full/human/mecka/f4/69b4d0542e0e1cd2280ed428.zarr,0,0,390,13.0,unscrew component inside computer case with screwdriver
69b4d0542e0e1cd2280ed428,train,repairing_computers,full/human/mecka/f4/69b4d0542e0e1cd2280ed428.zarr,1,390,465,2.5,"place screwdriver on table, pick up red wire from table"
69b4d0542e0e1cd2280ed428,train,repairing_computers,full/human/mecka/f4/69b4d0542e0e1cd2280ed428.zarr,2,465,1338,29.1,adjust red wire
69b4d0542e0e1cd2280ed428,train,repairing_computers,full/human/mecka/f4/69b4d0542e0e1cd2280ed428.zarr,3,1338,1769,14.367,attach red wire to motherboard component
69b4d0542e0e1cd2280ed428,train,repairing_computers,full/human/mecka/f4/69b4d0542e0e1cd2280ed428.zarr,4,1769,2547,25.933,"pick up wire, attach wire to motherboard component"
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,0,0,141,4.7,pick up white cup from stack
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,1,141,216,2.5,pick up thread
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,2,216,400,6.133,place thread in cup
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,3,400,493,3.1,pick up metal pot
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,4,493,814,10.7,pour liquid from pot into cup
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,5,814,1008,6.467,"place metal pot on table, adjust white cap"
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,6,1008,1639,21.033,"pick up flower, pick up scissor and cut flower with scissors"
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,7,1639,1863,7.467,place scissor on table and move white cup
69b4d354fa004527e6445863,train,making_candles,full/human/mecka/e6/69b4d354fa004527e6445863.zarr,8,1863,2568,23.5,scoop white solid from plastic container
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,0,0,36,1.2,pick up guitar string
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,1,36,255,7.3,adjust guitar string
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,2,255,474,7.3,insert guitar string into bridge
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,3,474,795,10.7,thread guitar string through tuning peg
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,4,795,1236,14.7,tighten guitar string with tuning peg
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,5,1236,1685,14.967,"pick guitar string, adjust guitar string"
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,6,1685,2142,15.233,"insert guitar string into bridge, thread guitar string through tuning peg"
69b4d6776371c861a170a2ad,train,stringing_guitars,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,7,2142,2457,10.5,tighten guitar string on headstock
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,0,0,240,8.0,write on yellow paper with pen
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,1,240,450,7.0,peel sticker from yellow paper
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,2,450,630,6.0,apply sticker on black phone case
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,3,630,857,7.567,move black phone case in plastic bag
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,4,857,930,2.433,place packaged black phone case on stack
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,5,930,1001,2.367,adjust yellow paper on desk
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,6,1001,1980,32.633,"pick up packaged black phone case, write on yellow paper"
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,7,1980,2190,7.0,peel sticker from yellow paper
69b5007641a4401e4c3f54ee,train,labeling_phone_cases,full/human/mecka/9a/69b5007641a4401e4c3f54ee.zarr,8,2190,2664,15.8,apply sticker on black phone case
69b51c9862fdc2f575078a8a,train,cleaning_engines,full/human/mecka/b2/69b51c9862fdc2f575078a8a.zarr,0,0,768,25.6,sand engine block
69b51c9862fdc2f575078a8a,train,cleaning_engines,full/human/mecka/b2/69b51c9862fdc2f575078a8a.zarr,1,768,1176,13.6,wipe engine block with cloth
69b51c9862fdc2f575078a8a,train,cleaning_engines,full/human/mecka/b2/69b51c9862fdc2f575078a8a.zarr,2,1176,2694,50.6,sand engine block
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,0,0,103,3.433,pick up and adjust yellow candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,1,103,180,2.567,place candy in jar and pick up yellow candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,2,180,279,3.3,adjust yellow candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,3,279,382,3.433,pick up and adjust green candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,4,382,494,3.733,place candy in jar and search through candy pile
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,5,494,595,3.367,pick up and white candy with red stripes
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,6,595,698,3.433,place candy in jar and pick up pink candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,7,698,813,3.833,adjust pink candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,8,813,928,3.833,pick up and adjust small red candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,9,928,1051,4.1,adjust orange candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,10,1051,1166,3.833,pick up and adjust red candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,11,1166,1275,3.633,place candy in jar and pick up red candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,12,1275,1390,3.833,pick up and adjust red candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,13,1390,1502,3.733,place candy in jar and pick up pink striped candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,14,1502,1622,4.0,adjust green candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,15,1622,1746,4.133,pick up and adjust red candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,16,1746,1856,3.667,place candy in jar and pick up pink candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,17,1856,1972,3.867,adjust pink candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,18,1972,2085,3.767,pick up and adjust green candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,19,2085,2196,3.7,place candy in jar and pick up white striped candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,20,2196,2313,3.9,adjust white striped candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,21,2313,2432,3.967,pick up and adjust yellow candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,22,2432,2551,3.967,place candy in jar and pick up pink candy
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,23,2551,2640,2.967,adjust red candy and place in jar
69b52a105d5efd59f80d4b4a,train,sorting_candies,full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,24,2640,2697,1.9,pick up green candy and place in jar
69b5333a7ab5cb8d58718e37,train,restringing_guitars,full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,1,720,990,9.0,adjust string in hand
69b5333a7ab5cb8d58718e37,train,restringing_guitars,full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,2,990,1620,21.0,place string in bridge
69b5333a7ab5cb8d58718e37,train,restringing_guitars,full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,3,1620,1950,11.0,tighten string with tuning peg
69b5333a7ab5cb8d58718e37,train,restringing_guitars,full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,4,1950,2280,11.0,"place string in guitar headstock, adjust tuning peg"
69b5333a7ab5cb8d58718e37,train,restringing_guitars,full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,5,2280,2694,13.8,adjust string and tuning peg
69b533aba55386e5af547a6c,train,picking_leaves,full/human/mecka/70/69b533aba55386e5af547a6c.zarr,0,0,141,4.7,pick leaves from stem and discard stem
69b533aba55386e5af547a6c,train,picking_leaves,full/human/mecka/70/69b533aba55386e5af547a6c.zarr,1,141,1875,57.8,pick up herbs and remove leaves into colander
69b533aba55386e5af547a6c,train,picking_leaves,full/human/mecka/70/69b533aba55386e5af547a6c.zarr,2,1875,2697,27.4,pick up herbs and remove leaves into colander
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,0,0,279,9.3,adjust paper strips in mat
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,1,279,560,9.367,adjust paper strips in mat
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,2,560,1059,16.633,align paper strips in mat
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,3,1059,1230,5.7,reposition mat on table
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,4,1230,1693,15.433,weave mat with paper strips
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,5,1693,2156,15.433,weave mat with paper strips
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,6,2156,2619,15.433,weave mat with paper strips
69b533daa55386e5af547a6f,train,weaving_baskets,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,7,2619,2697,2.6,pick up woven mat on table
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,0,0,223,7.433,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,1,223,381,5.267,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,2,381,544,5.433,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,3,544,789,8.167,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,4,789,984,6.5,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,5,984,1171,6.233,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,6,1171,1410,7.967,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,7,1410,1569,5.3,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,8,1569,1735,5.533,"pick up beads from container, place beads on table"
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,9,1735,1890,5.167,pick up and open plastic bag
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,10,1890,2394,16.8,move beads from table to plastic bag
69b541c9c7e02bc8d412b086,train,sorting_buttons,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,11,2394,2697,10.1,hold plastic bag
69b5444917219d378d74aa8f,train,sewing_leather,full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,0,0,660,22.0,sew fabric piece
69b5444917219d378d74aa8f,train,sewing_leather,full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,1,660,1320,22.0,sew fabric piece
69b5444917219d378d74aa8f,train,sewing_leather,full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,2,1320,1980,22.0,sew fabric piece
69b5444917219d378d74aa8f,train,sewing_leather,full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,3,1980,2697,23.9,sew fabric piece
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,0,0,930,31.0,move snacks to plastic bag
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,1,930,996,2.2,"press button on scale, place plastic bag on scale"
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,2,996,1647,21.7,move snacks to plastic bag
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,3,1647,1779,4.4,seal plastic bag
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,4,1779,1812,1.1,place plastic bag on pile
69b5556a0403c14bba1f62f6,train,packing_food,full/human/mecka/2a/69b5556a0403c14bba1f62f6.zarr,5,1812,2694,29.4,move snacks to plastic bag
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,0,0,491,16.367,open and fill plastic bag with pellets in bowl
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,1,491,582,3.033,"place filled plastic bag on pile on table, pick up empty plastic bag on table"
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,2,582,1659,35.9,open and fill plastic bag with pellets in bowl
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,3,1659,1818,5.3,"pour pellets in bowl from plastic bag, place filled plastic bag on pile on table"
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,4,1818,2178,12.0,pick up spoon and scoop pellets in tray into bowl
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,5,2178,2274,3.2,pick up and pour liquid into bowl from bottle
69b555b7a97937a3e2fb3d65,train,packaging_nuts,full/human/mecka/24/69b555b7a97937a3e2fb3d65.zarr,6,2274,2694,14.0,"place bottle on table, adjust pellets in bowl"
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,0,0,450,15.0,scrub piston with metal piece
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,1,450,1215,25.5,scrub piston with metal piece
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,2,1215,1296,2.7,"place metal piece on stool, pick up cloth"
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,3,1296,1401,3.5,"wipe piston with cloth, place cloth on floor"
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,4,1401,1461,2.0,"pick up metal piece, adjust cloth"
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,5,1461,2100,21.3,scrub piston with metal piece
69b55b6a6371c861a170a698,train,repairing_engines,full/human/mecka/21/69b55b6a6371c861a170a698.zarr,6,2100,2676,19.2,scrub piston with metal piece
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,0,0,63,2.1,adjust puncture rod with marking rod
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,1,63,113,1.667,move marking rod to table
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,2,113,186,2.433,hold puncture rod
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,3,186,393,6.9,move strap to pile
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,4,393,822,14.3,move straps on table
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,5,822,1380,18.6,mark strap with marking rod
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,6,1380,1680,10.0,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,7,1680,1770,3.0,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,8,1770,1890,4.0,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,9,1890,2015,4.167,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,10,2015,2110,3.167,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,11,2110,2220,3.667,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,12,2220,2321,3.367,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,13,2321,2430,3.633,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,14,2430,2520,3.0,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,15,2520,2610,3.0,puncture strap with puncture rod and hammer
69b567c5179ecfd3b33aa382,train,processing_leather_strips,full/human/mecka/c4/69b567c5179ecfd3b33aa382.zarr,16,2610,2694,2.8,move strap
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,0,0,153,5.1,adjust protective film on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,1,153,259,3.533,adjust protective film on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,2,259,397,4.6,adjust ribbon cable on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,3,397,603,6.867,"adjust screen, pick up box"
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,4,603,867,8.8,insert screen in box
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,5,867,922,1.833,"place box in cardboard box, pick up box"
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,6,922,976,1.8,"pick up screen from box, place box on blue mat"
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,7,976,1212,7.867,adjust ribbon cable on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,8,1212,1557,11.5,peel protective film from screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,9,1557,1683,4.2,retrieve protective film from screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,10,1683,1910,7.567,adjust ribbon cable on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,11,1910,1967,1.9,insert screen in box
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,12,1967,2024,1.9,"place box in cardboard box, pick up box"
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,13,2024,2125,3.367,"pick up screen, adjust screen"
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,14,2125,2360,7.833,adjust ribbon cable on screen
69b56a877c84b98b9831e9f3,train,inspecting_screen_protectors,full/human/mecka/e2/69b56a877c84b98b9831e9f3.zarr,15,2360,2694,11.133,retrieve protective film from screen
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,0,0,600,20.0,"place white piece on black strap, hammer white piece into black strap"
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,1,600,1110,17.0,hammer white piece into black strap
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,2,1110,1260,5.0,drop white piece
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,3,1260,1380,4.0,remove black strap from pile
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,4,1380,2070,23.0,"pick up black strap from pile, hammer white piece into black strap"
69b56b04ab11feb5530532da,train,attaching_hardware,full/human/mecka/6d/69b56b04ab11feb5530532da.zarr,5,2070,2684,20.467,hammer white piece into black strap
